PVN-Spannung	Klystron-Spannung	Klystron-Strom	Klystron-Stom(500 Ohm)
-0.013991460039876667	-0.1727391343565625	-9.264173977009999e-05	-6.949347124060713e-05
-0.02780731064917333	-0.345864188128025	-0.0002472098050312333	-0.0003505811678229047
-0.002430762701699	-0.04685207043435499	-2.1502353305433332e-05	-6.241965401079046e-05
-0.02788126688696	-0.34233975494054997	-0.00024759809497266664	-0.00035072252707599996
-0.012869695850479998	-0.13990277023051498	-5.049160816566666e-05	-0.00014717672542262854
-5.48208368833326e-05	-0.28533014964375003	-0.00015644594039916667	-0.00011306545487952385
-0.014209144571300002	-0.17252583715302497	-8.919254145514166e-05	-3.820220452071425e-06
-0.022378148105333336	0.007464120052649997	-7.703775127166665e-05	-0.00021947528902547614
-0.015461529119409168	-0.19294350330312499	-9.714881367283333e-05	-6.958167163276191e-05
0.007123215858133337	-0.0118616805355	0.00038390572226416653	0.00012220626160476186
-3.764883785399985e-05	-0.77524709829175	-0.0007182516448583332	-0.0005051288334407142
-0.02844662641725	-0.3480356781332	-0.0002495305725260666	-0.00035375945342771425
-0.03694405216558334	-0.4436291105517501	-0.00018104781186586665	-0.0005081697461585714
-0.021929092361506666	-0.2649669256579125	-7.544026345533334e-05	-0.00021498282233538092
-0.02156339103413667	-0.26316172549742495	-7.5217320885e-05	-0.00021307780214411905
-0.020099873514091666	-0.2320582651637499	-5.870309833475007e-06	-0.00020982438320061905
-0.03207707971565	-0.38538582022785	-0.0002930218904481666	-0.00041574085146347617
-2.5144833749998134e-05	-0.304114272930375	-0.000183414018505	-0.00012943267797166662
-0.021919601635806665	-0.26726097435394996	-7.603424910749999e-05	-0.00021825637608999997
-0.013865757084913333	-0.16965684588175	-9.066342433306666e-05	-6.827773841723808e-05
-0.041791063606399996	-0.516135639594	-0.00021896745664936668	-0.0006215985633014284
-0.00014935887908332755	-0.5623550228125	-0.00044931478518250005	-0.00032248441594285714
-0.025183611018939994	-0.3071844401483	-0.00016729255489786665	-0.000239877772934381
4.010397833333354e-05	-0.8446778544265	-0.0008501659044024999	-0.0005981306242254761
-0.00013010281041666566	-0.5702892610914999	-0.0004550371089008333	-0.00031672038747238094
-0.013542587444439999	-0.14395239466413495	-5.2821746049066656e-05	-0.00015401099674472376
-0.040761771591758325	-0.49205871676475005	-0.0002089909564862	-0.0005875592633772619
0.01866032990573334	0.004936879653999862	0.00015932731127166666	0.00012001574829142859
0.03375100235033333	0.3407342688360001	-3.7463407603333406e-06	-8.639400510761911e-06
-0.034433259388633335	-0.42403310097510005	-0.00016770113366333333	-0.00047187343714571425
-0.00014278229549999428	-0.29918089551124993	-0.0001833921968666666	-0.00012601418271357138
-0.022201897891370004	-0.28020108876745	-0.00018290760856493334	-0.00025843617048223804
-0.037452036103699994	-0.45781211625850005	-0.0001863215347751333	-0.0005233351923373809
38.726391666666665	4136.4169999999995	-0.03990906666666663	-0.0019414285714285755
-0.027591847895816667	-0.34429474446104996	-0.0002457805630856333	-0.00034877631201228566
-3.269046052175003e-05	-0.46645397157449997	-0.0003378290658408333	-0.00023228404380571424
-0.009357902635989998	-0.150969916580095	-5.181396918476666e-05	-0.00015172449258066666
-0.014306200000000008	-0.17234525000000003	-0.00016985983333333323	-0.0014335738095238094
-0.0003620085358900007	-0.35359529390399996	-0.0002273710039875	-0.00015682631081190477
0.0005253588567499963	-0.680910307629375	-0.0006050784675066666	-0.0004251296893073809
-0.02184619138833	0.006680646082650018	-7.490571310666667e-05	-0.00021368011642204762
0.005187686443166665	-0.011163030932699996	0.0003120399748113334	3.219966908000005e-05
9.841648466666882e-05	-0.29926432064450004	-0.00018340946054499997	-0.00013230336832214284
-0.02151625065926333	-0.28631380641500004	5.614718732076665e-06	-5.8883181012178545e-05
-0.020670683007833337	-0.2970025921069999	-0.0001856828418558333	-4.116785234519047e-06
0.04684653941826667	0.46295040137999977	-2.8262484514166676e-06	-2.5407213968928585e-06
0.006927799898033332	-0.009578034894424985	0.00014630654675333333	-7.602613512142849e-06
-0.013982932070356665	-0.1741238740403375	-9.193383177416666e-05	-6.928372827671428e-05
-0.03070193079191667	-0.37661112987910006	-0.00027926313146686666	-0.0003958254305105714
-0.03588855254685	-0.438088671844	-0.0001756700403520333	-0.0004937432397038095
-0.01381675492392	-0.1730159666045	-9.304317883329999e-05	-4.2135447703333405e-06
0.006136933066916667	-0.009898998360249983	0.00014631652230333336	-7.969646300476198e-06
-4.064432233775e-05	-0.92445890391825	-0.0009447790950808332	-0.0006717879953930953
-0.01670954130814	-0.20594637761384998	-0.00010668438861733332	-0.0003265409217065476
-0.040856148723741666	-0.49947410348274995	-0.00021014320268569997	-0.0005898610828445238
-0.0004769938059500001	-0.26031827806275	-7.244258468841667e-05	-0.0002065803687762857
0.0004970729332499977	-0.8742175656537501	-0.0008924989748399999	-0.0006288211405188094
-9.838797627633242e-06	-0.9412275375710002	-0.00104431365546	-0.000732548529215238
-0.0024291439927976665	-0.027644809700169987	-2.1417195072233325e-05	-6.245013803206665e-05
-0.021306348215586662	-0.2638870966992	-0.00016747903499826665	-0.00023665854485228568
-0.024275904972846665	-0.29942647077030005	-0.00019993728560569997	-0.0002832638945063809
-0.012006366082384997	-0.16450302507845	-7.830761356225e-05	-0.00022230185261042857
-0.00032810573191667194	-0.56425922370875	-0.00045218529990999996	-0.00032589739563952376
-4.158621334899996e-05	-0.69023881713925	-0.0006064851544324999	-0.00042413195050714284
-0.037643080373950005	-0.46228818080725	-0.0001916603693584	-0.000543080294125238
-0.021486548600013332	-0.27875920406015003	-7.8936101053e-05	-0.0002239176530003333
-0.03680279741525	-0.45444770164525006	-0.00018360334147496667	-0.0005184112905409522
-0.012964636176470666	-0.13928473061212	-5.0338736262199996e-05	-0.00014657993646531426
-0.0016031670195633331	-0.00044803347524999964	-7.169741647499998e-07	-1.3726914397666669e-06
0.00043781332276666594	-0.4934449945749999	-0.0006045421527523333	-0.0004224452839587618
-4.194504662616667e-05	-0.6636691878485	-0.0005720619986758332	-0.00040150795272095237
-3.9028635931833404e-05	-0.86208481833825	-0.0008453426089408333	-0.0005945454284290476
-0.017671990447723326	-0.2091481210204	1.656403712166666e-05	-0.0007466883604179046
-0.013094938708591998	-0.14211526740083996	-5.1573948705399994e-05	-0.0001505279847191619
-0.013084311999546665	-0.1422125757121	-5.168282152446666e-05	-0.0001507608578366857
0.00034062668141666557	-0.56642226237325	-0.00045379887277749995	-0.00032253318848523795
-0.00633633369978	-0.0562686329106175	-2.4639198568233327e-05	-7.239888034838094e-05
-0.00017002087824999793	-0.56716622846725	-0.0004536469305366666	-0.00032093145624119044
0.0001526585234999973	-0.7873644686397501	-0.0007470869990749999	-0.0005248895194738096
-0.013890458480224167	-0.1743450280932	-9.344715492253334e-05	-7.045053152666667e-05
-0.032329900893799994	-0.3931940143649	-0.0002964521199658333	-0.0004202416113730952
-0.035892183207533325	-0.43930994922574995	-0.00017525572829003332	-0.0004974373304890475
-0.03224085549195	-0.3937886820672	-0.000299179763095	-0.0004250199994071428
-0.029379721047208335	-0.36123416781755	-0.00026246529282713334	-0.0003726265570317619
-0.021738263025590003	-0.29063195302589995	-0.00016835267742453327	-2.4214226259476186e-06
0.0007513391720833378	-0.835731104954	-0.0008188313963466665	-0.0005741863237573809
0.00031018200599999644	-0.7580307139155	-0.0011635611224383336	-0.0008279425621254761
-0.03195943295775	-0.392109540135425	-0.00029632813670906665	-0.00042008585231
-0.013071836479881332	-0.14159620679152	-5.1476307346666665e-05	-0.00015001411548794282
0.0009104675230833326	-0.91339271944075	-0.0009454099339366666	-0.0006596163363676189
0.04106337098363333	0.5693893132529999	-0.00011904648444133327	-8.605300435380963e-05
-0.015692015147463333	-0.19866206884739995	-0.00010091938887696665	-0.00021885829268200003
-0.02797468830488	-0.349809735673	-0.00025152524027006665	-0.00035652918475109524
-0.02487098908750333	-0.31217434329259997	-0.00021322238017959996	-0.00030158719466647616
-0.012566564727223999	-0.13469915427753	-4.877677695906666e-05	-0.00014072592317982858
-6.947031527483355e-05	-0.634755004185	-0.0005437198362233333	-0.00038144457849761905
38.718775	4130.9915	-0.043256600000000006	-0.0018031428571428482
-0.021905296408570002	-0.26842926997105	-7.700757124e-05	-0.00021774012032290478
37.282151666666664	103.584045	-0.031067133333333337	-0.0017652619047619032
-0.006343770873338665	-0.05580249635190999	-2.4538511075766662e-05	-7.21491616810476e-05
-0.0003982127369166634	-0.5670536074995001	-0.0004468564391933333	-0.000316439119645
-3.6336777532666594e-05	-0.9376103231779999	-0.0009673639653199999	-0.0006845382680397619
-0.006333366581742666	-0.05629998046604998	-2.4604480339166663e-05	-7.240524879552855e-05
0.00010736261508333272	-0.7009241784672499	-0.0006248610355941666	-0.00043982048531047616
-0.00048200734008666565	-0.003215708805799987	-6.645627001066671e-06	-1.0365007440714284e-05
-0.0282731897112	-0.33593090344115	-0.00024118556398489998	-0.0003432547021597619
0.0009133485343066678	-0.14743585616119997	-5.248021440826666e-05	-0.00015321235126125712
-0.012200153058789997	-0.27930019123095	-7.840543648199999e-05	-0.0002229524149638095
0.00045723281541666644	-0.80892288619475	-0.0007852473595941666	-0.0005516420834570238
-0.0009001863166766657	-0.2590402237105	-7.230790436733332e-05	-0.00020580414618457142
0.0006664386782500057	-0.88747777554025	-0.0009033739280558333	-0.0006376269090871429
0.004533004997216668	-0.008931574502825008	6.683948767333333e-05	-8.067793940714281e-06
-6.384028231433331e-05	-0.65845298313425	-0.0005784584774549999	-0.0003973183714799999
-0.01325323333333333	-0.15279000000000018	-0.00015485166666666676	-0.0021867433333333333
0.0003026303623333331	-0.5717260961455001	-0.00045926374812249994	-0.00032725930466976185
-0.03148760414263334	-0.38190048359955	-0.00028473947470433335	-0.00040418437653747614
-0.021573274948676665	-0.28063462517384996	-0.0001618667154837333	-4.0186417976285694e-06
0.0006277563041666656	-0.8404303838835	-0.0008222049836516666	-0.0005843501294286905
-0.00031684823291666854	-0.3069665096204999	-0.00018508942692583332	-0.00013478580145476188
-0.0215293936089	-0.28583824876099995	5.490761094980004e-06	-6.325848574561904e-05
-2.539218941666249e-05	-0.300598969465	-0.00018455953164249995	-0.00013453120403928567
-0.00043410263383333696	-0.56079561672125	-0.0004504709761433334	-0.00032035311388773805
-0.026185814623317503	-0.32956585269747496	-0.0002293707721157	-0.00032559118339499994
98.07920666666666	-10.831879999999986	-0.1299341333333333	-0.005997714285714269
-0.01222000303539333	-0.161551875960075	-7.76258643835e-05	-0.00022022446682319047
-3.9641571018833294e-05	-0.634391748931	-0.0005277023741883332	-0.00037161465930690474
-0.022254917846713334	-0.26542985841500005	-7.435316602208334e-05	-0.0002118488135889047
0.0006402199373333316	-0.768941922731	-0.0007216834512141667	-0.000511632981947619
2.5006170833330203e-05	-0.5641250652197499	-0.00044962315857916663	-0.000320237891057619
0.0012115184753466667	-0.055354099443799994	-2.427840599013333e-05	-7.116205642599999e-05
-0.02205569357215	-0.26534086979262506	-7.616911838083333e-05	-0.00021707013387204762
-0.00048200734008666565	-0.003215708805799987	-6.645627001066671e-06	-1.0365007440714284e-05
-0.013728671807363332	-0.16886359129370002	-9.020172111599999e-05	-6.856668101219048e-05
-0.021930549381369166	-0.0011546656792750108	-7.504922321883332e-05	-0.0002130553228479524
-0.022299088633228333	-0.26515063566124997	-7.428457830208333e-05	-0.00021088639210042857
0.04698687989566667	0.46370124867250007	-4.103165333499994e-06	-8.571184721583332e-06
-0.013913632353786669	-0.17880926293632501	-9.5731383078e-05	-4.0941755828095215e-06
-0.022291445703569997	-0.27261283218875	-7.623208943991665e-05	-0.00021634808335419046
-0.00048200734008666565	-0.003215708805799987	-6.645627001066671e-06	-1.0365007440714284e-05
0.005818493184133332	-0.005989914245600006	-3.993276163733337e-06	-5.983944232190477e-06
0.0006812065588760003	-0.14703002642439997	-5.2604254913866653e-05	-0.0001533809432040952
-0.04240817421796667	-0.50943737716625	-0.00021893381718636666	-0.0006211317301304762
-0.041012444609400005	-0.495230123511375	-0.0002105381904247	-0.0005984820586123808
-0.005275102881968666	-0.047824775609634995	-2.0023612550433328e-05	-5.874791737332381e-05
-0.040795797612916664	-0.49495734898375	-0.00020922473402663333	-0.000589251552647619
-0.03202840513675001	-0.394647376334	-0.00029948752003223334	-0.000424469117661619
-0.03074906858836667	-0.377201185170925	-0.00027974220704953337	-0.00039687426368961904
-0.015398732874156667	-0.19279019281569998	-9.695733539078333e-05	-6.958239748096427e-05
-0.021905381294496668	-0.29196285879581246	-0.0001691395565093333	-5.271946586380953e-07
-0.006351007071148666	-0.056001309917109984	-2.4559869810133326e-05	-7.244637885737142e-05
-0.015544750506616667	-0.20092457008855	-0.00010135254173783333	-9.45547817325238e-05
-0.03615727128073333	-0.44221471201825	-0.0001766239512677	-0.0005036835213519046
-0.021870879953943333	-0.270097416040675	-7.714101589433333e-05	-0.0002184788242482976
-0.014147780827466667	-0.17386229059455	-9.412469445096666e-05	-7.078409040428572e-05
-0.02154785327097	-0.264645470704875	6.5176629752e-06	-0.00032709516883247617
-0.015450653942463333	-0.19562608061434997	-9.81367352379e-05	-7.093727301795236e-05
-0.01284581486951	-0.13887392407269997	-5.026301382599999e-05	-0.00014607667007691426
0.0013081916718333312	-0.90778519785725	-0.0009393773376433334	-0.0006639334225852381
-0.014164447730453332	-0.17323011099055	-9.133365486123332e-05	-4.1216606504166784e-06
-0.021497344187840002	-0.25925234227717503	-7.371673220316665e-05	-0.00020912874240042856
-4.3788037393999926e-05	-0.46785313912099996	-0.00034157935687833337	-0.00023211678307309523
-0.022204222837863333	-0.2663444376848	-7.611933402883331e-05	-0.00021793354084185713
0.0004936221234166676	-0.917800103121	-0.0009624313606424999	-0.0006816156285854761
-0.009758706986666666	-0.07826877399999993	-0.00010882706666666665	-0.0002626438095238094
3.3473275250001505e-05	-0.56114919325	-0.00045286173912916666	-0.0003136522895509524
-0.015959959154203333	-0.21433996274970002	-0.00010888644806423331	-2.4214844635952373e-06
-7.158074257000019e-05	-0.6954116210852501	-0.0006276750850500001	-0.0004288177676661904
-0.03368831925929166	-0.40825109035745	-0.00015957102747006667	-0.0004498140370861904
-0.022499321782826664	-0.28441719472754995	-0.00018660812665813336	-0.00026395386458938087
-0.012873371537653335	-0.14236377002831	-5.105990012839999e-05	-0.00014857784407963805
0.000711757793833336	-0.8688881632867499	-0.0008863204330816668	-0.0006224792255735714
-0.03238763557711667	-0.39731730276655003	-0.0003010744603449	-0.00042756959735619043
-0.00011027268016666518	-0.7035188342495	-0.0006266993435116666	-0.00045036346697999993
-0.029752980080050003	-0.365699599976275	-0.00026735748904346666	-0.0003795709057158571
0.0008933540035833347	-0.28459910830400004	-0.00017048781988999995	-0.00012090662553999999
-0.0005812426802666676	-0.726633993953	-0.0007051629256558332	-0.00048773280578690476
-0.006360838545845332	-0.05609239205918249	-2.4545325347199993e-05	-7.244470057206665e-05
-3.725687952599994e-05	-0.9119312878292499	-0.0009253252325483333	-0.000652749784190238
-0.024331801443128333	-0.295508077815375	-0.0001987040595391667	-0.0002817314879456666
-0.012794159880371999	-0.13855973224974497	-5.020371555499999e-05	-0.0001460588012135809
-6.632235919133333e-05	-0.6182190958514999	-0.0005061233059616667	-0.0003471987322761905
-0.029392906758800005	-0.36135004611085003	-0.00026260643261773333	-0.0003729444944556667
-0.032340664580633345	-0.39400178320632506	-0.00029781355596136664	-0.00042210830607709523
0.0001828218154749994	-0.28385730182424995	-0.00015728361029333334	-0.00010972008941523809
0.0005960997169999952	-0.8428719247361249	-0.0008157483694075	-0.0005826941740940476
0.0012410539538453334	-0.0553907609418	-2.4253957626699997e-05	-7.106352913235236e-05
